Mean1,Median1,STD1,Variance1,Min1,Max1,Range1,IQR1,Kurtosis1,Skewness1,MAD1,RMS1,NumPeaks1,Energy1,ZCR1,FFT_Mean1,FFT_Std1,PSD_Mean1,PSD_Std1,Mean2,Median2,STD2,Variance2,Min2,Max2,Range2,IQR2,Kurtosis2,Skewness2,MAD2,RMS2,NumPeaks2,Energy2,ZCR2,FFT_Mean2,FFT_Std2,PSD_Mean2,PSD_Std2,Mean3,Median3,STD3,Variance3,Min3,Max3,Range3,IQR3,Kurtosis3,Skewness3,MAD3,RMS3,NumPeaks3,Energy3,ZCR3,FFT_Mean3,FFT_Std3,PSD_Mean3,PSD_Std3,Mean4,Median4,STD4,Variance4,Min4,Max4,Range4,IQR4,Kurtosis4,Skewness4,MAD4,RMS4,NumPeaks4,Energy4,ZCR4,FFT_Mean4,FFT_Std4,PSD_Mean4,PSD_Std4,Mean5,Median5,STD5,Variance5,Min5,Max5,Range5,IQR5,Kurtosis5,Skewness5,MAD5,RMS5,NumPeaks5,Energy5,ZCR5,FFT_Mean5,FFT_Std5,PSD_Mean5,PSD_Std5,Mean6,Median6,STD6,Variance6,Min6,Max6,Range6,IQR6,Kurtosis6,Skewness6,MAD6,RMS6,NumPeaks6,Energy6,ZCR6,FFT_Mean6,FFT_Std6,PSD_Mean6,PSD_Std6,Mean7,Median7,STD7,Variance7,Min7,Max7,Range7,IQR7,Kurtosis7,Skewness7,MAD7,RMS7,NumPeaks7,Energy7,ZCR7,FFT_Mean7,FFT_Std7,PSD_Mean7,PSD_Std7,Class
0.111466,-0.083907,2.960053,8.761912,-7.5052,7.8442,15.3494,3.7368,2.693471,-0.125345,2.35265,2.961166,128,13170.29214,0.075566,0.02676,0.071618,0.193142,1.005324,0.02048,0.026568,1.921629,3.692657,-5.9139,7.0994,13.0133,2.259,3.563343,0.08147,1.468627,1.921098,125,5543.307678,0.115513,0.02311,0.043848,0.078432,0.191195,-0.155394,0.344385,3.449687,11.900338,-17.732,8.0736,25.8056,2.8294,8.10192,-1.821418,2.261828,3.452037,166,17898.67645,0.127497,0.047546,0.075407,0.262161,0.610154,7.798111,7.798,4.337344,18.81255,0.293,15.303,15.01,7.51,1.799996,0.000005,3.755001,8.922475,0,119575.0504,0.000333,0.034024,0.303859,1.336956,11.789104,0.060567,0.021924,0.599118,0.358943,-1.03,2.0714,3.1014,0.93768,2.892355,0.533845,0.499303,0.601974,118,544.283007,0.056258,0.005672,0.014543,0.005623,0.029961,-0.004318,-0.029853,0.500587,0.250587,-1.6942,1.5434,3.2376,0.61086,3.66002,0.305372,0.386131,0.500439,127,376.159274,0.138815,0.006245,0.0113,0.005378,0.013924,0.013129,0.01066,0.297742,0.08865,-0.71016,0.83838,1.54854,0.47097,2.238474,0.049385,0.250844,0.297932,139,133.323051,0.071571,0.003245,0.006976,0.001746,0.006596,Walk
0.115395,0.17561,3.334562,11.119306,-8.4546,8.7301,17.1847,4.29055,2.66362,-0.289103,2.642771,3.33545,117,16721.21152,0.074185,0.029257,0.080986,0.2459,1.310704,0.060386,-0.004239,1.74673,3.051064,-5.5873,5.4506,11.0379,2.21335,3.215831,0.12489,1.362163,1.747192,131,4588.179163,0.112109,0.021682,0.039549,0.061274,0.155255,-0.191057,0.19937,3.275896,10.731494,-16.048,8.5423,24.5903,2.634925,7.759675,-1.74886,2.141607,3.280375,171,16173.56809,0.129408,0.045498,0.071525,0.229271,0.494902,7.90961,7.912,4.346664,18.893485,0.392,15.432,15.04,7.52575,1.799923,0.000618,3.763082,9.024569,0,122408.5982,0.000333,0.03422,0.307738,1.36859,12.068232,-0.056152,-0.03061,0.602891,0.363478,-3.8259,1.4495,5.2754,0.870175,7.850188,-1.137816,0.476116,0.605301,136,550.683019,0.037591,0.006429,0.014306,0.005385,0.031083,0.010264,-0.006946,0.488575,0.238705,-1.6343,1.4219,3.0562,0.592998,3.545702,0.064447,0.37457,0.48852,122,358.69382,0.137392,0.006359,0.010884,0.005106,0.011835,-0.0083,-0.046762,0.289803,0.083986,-0.86899,0.76325,1.63224,0.411425,2.554181,0.146164,0.236744,0.289826,140,126.250244,0.082834,0.003164,0.006778,0.001692,0.006154,Walk
0.01728,-0.30449,2.198607,4.833872,-5.1363,6.3172,11.4535,3.11875,2.663965,0.423428,1.785287,2.197885,112,6724.331391,0.064296,0.020359,0.055276,0.099174,0.540356,0.009333,-0.041256,1.846314,3.408875,-5.213,6.6277,11.8407,2.20813,3.574746,0.529528,1.430436,1.845674,127,4741.866898,0.113147,0.021355,0.044616,0.070485,0.169656,-0.154645,0.187945,2.333032,5.443039,-8.4223,5.899,14.3213,2.50255,4.224974,-0.988959,1.720284,2.337316,155,7604.557155,0.07148,0.027016,0.056665,0.118172,0.378972,7.039265,7.0405,4.063351,16.51082,0.008,14.069,14.061,7.0325,1.80001,0.000009,3.517676,8.127128,0,91941.89481,0.000359,0.033763,0.286191,1.056114,9.309155,-0.086525,-0.12647,0.635713,0.404131,-2.6767,1.7537,4.4304,0.88896,3.81353,-0.266707,0.502673,0.641348,118,572.567679,0.049928,0.006553,0.016058,0.006317,0.034179,0.007829,-0.027198,0.406794,0.165482,-1.4696,1.5345,3.0041,0.41971,4.375798,0.588277,0.29708,0.406723,139,230.270138,0.125359,0.005276,0.00954,0.003137,0.007404,0.008693,-0.035417,0.396264,0.157025,-0.80667,1.5486,2.35527,0.56033,3.443823,0.64164,0.321614,0.396217,107,218.527441,0.058549,0.003461,0.010042,0.00331,0.018126,Walk
0.056895,-0.333665,2.18747,4.785024,-4.7465,5.7176,10.4641,3.2946,2.286745,0.320471,1.826321,2.187328,105,5932.658159,0.066532,0.021332,0.058354,0.099003,0.521364,-0.006857,-0.19687,2.001579,4.006317,-5.942,7.2813,13.2233,2.5304,3.239113,0.468724,1.578048,2.000783,107,4963.884614,0.108468,0.02521,0.05091,0.079731,0.189503,-0.283442,0.089235,2.472622,6.113859,-9.5056,5.0251,14.5307,2.69055,4.274786,-0.98043,1.844917,2.487824,131,7674.691957,0.078629,0.031022,0.063971,0.128874,0.417492,6.26409,6.2635,3.61985,13.103315,0.001,12.525,12.524,6.2685,1.800019,0.000004,3.133597,7.234057,2,64891.15337,0.000403,0.033377,0.269687,0.849541,7.485298,0.009942,-0.086523,0.55553,0.308614,-1.1864,1.6216,2.808,0.857005,2.368614,0.367627,0.472513,0.555395,115,382.494697,0.039919,0.005626,0.014736,0.006551,0.035335,0.016844,-0.016012,0.427097,0.182412,-1.2437,1.3736,2.6173,0.442615,3.685623,0.461879,0.318199,0.427257,117,226.36003,0.129435,0.005419,0.010864,0.003964,0.010596,-0.003921,-0.063646,0.40322,0.162586,-0.89615,1.4794,2.37555,0.566715,3.325334,0.618073,0.332228,0.403076,93,201.463263,0.060887,0.004018,0.010718,0.003384,0.018442,Walk
0.063044,-0.032572,2.287402,5.232207,-6.3006,6.2479,12.5485,3.112,2.550508,0.077302,1.841355,2.287347,110,6477.160986,0.062601,0.021748,0.061283,0.104649,0.638018,0.003453,-0.189145,1.982936,3.932034,-7.8316,6.4692,14.3008,2.9835,2.964651,0.166229,1.632337,1.982138,94,4863.941363,0.107835,0.024057,0.05093,0.074439,0.205774,-0.331403,-0.099787,2.378447,5.657008,-8.6895,4.4178,13.1073,2.4126,4.556331,-1.076893,1.727409,2.400472,136,7133.686218,0.086834,0.032228,0.060852,0.116073,0.38066,6.254206,6.2535,3.613993,13.060943,0.001,12.506,12.505,6.259,1.800027,-0.000011,3.128547,7.222568,3,64580.87151,0.000404,0.033372,0.269475,0.849583,7.485691,-0.013332,-0.040184,0.707352,0.500347,-2.9888,1.9913,4.9801,1.05781,3.580808,-0.211872,0.579707,0.707192,128,619.148791,0.048061,0.007896,0.018484,0.008796,0.051822,0.023072,-0.024002,0.423271,0.179159,-1.8286,1.3768,3.2054,0.46019,3.726693,0.384603,0.31824,0.423729,124,222.278389,0.130452,0.005898,0.010517,0.00333,0.008404,0.009191,0.011455,0.341969,0.116943,-0.87697,1.0139,1.89087,0.5614,2.418675,0.183798,0.291247,0.341954,108,144.762599,0.064216,0.003248,0.009163,0.002392,0.014538,Walk
0.031002,-0.33376,2.191947,4.804633,-4.5287,7.1196,11.6483,3.19675,2.634639,0.484086,1.789615,2.191263,101,5824.380681,0.064716,0.020812,0.059403,0.099329,0.5582,-0.001398,-0.15692,1.922252,3.695053,-4.2701,6.2605,10.5306,2.529625,3.284782,0.580784,1.523658,1.92146,104,4478.406907,0.100165,0.023468,0.049945,0.077907,0.194374,-0.227374,0.041918,2.445346,5.979718,-10.772,5.1208,15.8928,2.6784,5.029715,-1.194243,1.770606,2.45489,131,7310.128692,0.084501,0.030805,0.063753,0.13181,0.413377,6.128582,6.129,3.541041,12.538971,0.006,12.252,12.246,6.132,1.799982,-0.000019,3.065391,7.077298,2,60756.92719,0.000412,0.033327,0.266841,0.849764,7.487272,0.006496,-0.093447,0.639686,0.409198,-1.2983,1.71,3.0083,1.004538,2.226097,0.295128,0.544661,0.639455,111,495.999547,0.036686,0.005574,0.017501,0.008548,0.049947,0.023073,-0.019741,0.400727,0.160582,-1.2246,1.4088,2.6334,0.412255,3.868174,0.519543,0.298431,0.401226,117,195.271413,0.129843,0.005313,0.010247,0.00352,0.008487,0.003874,-0.043939,0.415904,0.172976,-0.84715,1.441,2.28815,0.578178,3.634318,0.71784,0.337325,0.41575,96,209.664902,0.055647,0.004037,0.011238,0.003694,0.020393,Walk
0.048666,-0.14813,2.341114,5.480813,-5.2072,5.895,11.1022,3.59195,2.22608,0.260823,1.947071,2.34057,93,6108.266557,0.069507,0.024326,0.06578,0.111688,0.631984,0.012885,-0.1388,2.006183,4.024769,-6.5156,6.1414,12.657,2.732625,3.053778,0.433545,1.607696,2.005324,102,4483.777742,0.116143,0.027214,0.053554,0.081537,0.201699,-0.285062,0.035465,2.563196,6.569973,-11.807,4.9343,16.7413,2.716825,4.879902,-1.217435,1.854509,2.577856,119,7409.555943,0.103587,0.036174,0.068756,0.133616,0.442057,5.638827,5.641,3.255056,10.59539,0.007,11.269,11.262,5.63475,1.800046,-0.000008,2.817707,6.510166,0,47256.21569,0.000448,0.033067,0.255915,0.668236,5.884529,0.009793,-0.054032,0.628874,0.395483,-1.5071,1.6941,3.2012,0.96033,2.266544,0.249769,0.530646,0.628668,104,440.674723,0.047982,0.006487,0.017684,0.00809,0.044859,0.019967,-0.012284,0.45733,0.209151,-1.5867,1.6953,3.282,0.49135,4.196661,0.459649,0.336504,0.457561,103,233.438828,0.141256,0.006757,0.01194,0.004213,0.010672,0.000976,-0.019438,0.442903,0.196163,-1.6887,1.5071,3.1958,0.598942,3.673156,0.441838,0.355308,0.442705,95,218.526448,0.063229,0.004469,0.012487,0.004,0.021292,Walk
0.051988,-0.29443,2.686407,7.21678,-6.0316,9.1636,15.1952,3.643,2.684508,0.377289,2.159616,2.686171,165,13117.80295,0.081133,0.021189,0.059338,0.146779,0.773746,0.011322,-0.181355,1.77791,3.160964,-4.8262,5.3494,10.1756,2.3081,2.967469,0.361275,1.403361,1.777457,182,5743.704209,0.092134,0.018203,0.037499,0.062638,0.209911,0.012713,0.36122,2.715556,7.374246,-8.1579,11.729,19.8869,3.2202,3.609056,-0.353149,2.095763,2.714839,195,13399.29867,0.094884,0.027142,0.057591,0.144947,0.500183,12.58512,12.585,5.249562,27.557897,3.5,21.67,18.17,9.09,1.8,-0.000004,4.545003,13.635541,0,338017.0702,0.000275,0.038097,0.433518,3.536767,31.21175,0.005628,0.035057,0.383239,0.146872,-0.99028,1.0567,2.04698,0.60292,2.321984,-0.015909,0.326217,0.383175,174,266.924774,0.042629,0.002906,0.008504,0.002774,0.015657,0.006116,-0.013054,0.532828,0.283906,-1.0729,1.643,2.7159,0.832,2.608595,0.439208,0.443239,0.532717,160,515.925335,0.088284,0.004932,0.011479,0.005735,0.020284,0.012865,-0.021716,0.436789,0.190785,-1.2111,1.1768,2.3879,0.62858,2.752956,0.119795,0.351486,0.436859,105,346.957195,0.081683,0.003173,0.009746,0.003871,0.017311,Walk
0.054539,-0.341985,2.467256,6.087354,-5.3923,6.9999,12.3922,3.1888,2.749367,0.489539,1.97858,2.467121,134,10176.94216,0.080443,0.021285,0.056467,0.123447,0.626356,0.002903,-0.180715,1.677755,2.814864,-5.0932,4.8419,9.9351,2.08155,2.998737,0.251675,1.318444,1.677256,154,4703.651008,0.097787,0.018016,0.036845,0.056813,0.2036,-0.022396,0.324475,2.437616,5.941971,-8.6594,6.0717,14.7311,2.68165,3.602503,-0.576635,1.840042,2.43699,183,9929.872849,0.110347,0.026039,0.053605,0.121907,0.39889,8.357108,8.3575,4.82809,23.310452,0.002,16.712,16.71,8.36,1.800002,0.000006,4.179995,9.650791,0,155726.3331,0.000299,0.033983,0.310353,1.763235,15.55282,0.013983,0.01215,0.359114,0.128963,-0.89987,0.84781,1.74768,0.57666,2.102616,0.009659,0.310378,0.359278,160,215.82331,0.039773,0.003061,0.008242,0.002395,0.012921,-0.001832,-0.033823,0.462526,0.213931,-0.93852,1.7542,2.69272,0.699135,2.77537,0.518812,0.381723,0.462392,144,357.483794,0.106758,0.004869,0.010205,0.004301,0.014306,0.0077,-0.029353,0.383397,0.146993,-1.1152,1.1902,2.3054,0.537565,2.859445,0.144427,0.308014,0.38336,90,245.724839,0.072069,0.003199,0.008814,0.002898,0.012921,Walk
0.063306,-0.36054,2.714125,7.366476,-5.4783,9.5853,15.0636,3.375,2.865662,0.58402,2.15069,2.714135,160,13723.84382,0.079173,0.020558,0.059458,0.156963,0.839631,0.007575,-0.13351,1.843213,3.397435,-5.1389,5.8289,10.9678,2.473475,2.952646,0.184739,1.462372,1.842734,155,6326.130206,0.103328,0.016561,0.039359,0.0728,0.310179,-0.075213,0.17936,2.521726,6.359104,-7.8857,6.6953,14.581,2.923375,3.346305,-0.545431,1.923958,2.522171,210,11851.19073,0.097424,0.022821,0.053834,0.134243,0.497733,10.324595,10.329,5.383755,28.984819,1.009,19.64,18.631,9.32575,1.799092,-0.000271,4.662022,11.643304,1,252560.4423,0.000268,0.035448,0.358884,2.431427,21.452395,-0.046617,0.001765,0.447189,0.199978,-2.1393,0.97426,3.11356,0.609335,5.801471,-0.933045,0.35086,0.449493,185,376.407445,0.044283,0.003734,0.009784,0.002991,0.017033,-0.001555,-0.060091,0.492494,0.24255,-1.4797,1.6772,3.1569,0.714107,2.951803,0.493181,0.400033,0.492364,155,451.632544,0.092056,0.004433,0.010513,0.004983,0.01756,-0.004826,-0.027825,0.433867,0.18824,-1.3833,1.2281,2.6114,0.54673,3.237297,0.217642,0.336496,0.433777,109,350.546705,0.087225,0.00315,0.009546,0.003939,0.017255,Walk
0.079068,-0.207725,2.641236,6.976125,-6.3332,8.8787,15.2119,3.48085,2.831584,0.361211,2.119448,2.641687,144,12589.23185,0.078991,0.021031,0.058558,0.144678,0.775364,-0.028805,-0.101748,1.776806,3.15704,-5.808,4.8188,10.6268,2.3124,2.819272,0.014371,1.410169,1.776547,160,5693.639196,0.10061,0.016997,0.03822,0.065647,0.266643,-0.068821,0.361515,2.585966,6.687218,-8.3111,6.5941,14.9052,3.0447,3.469122,-0.581695,1.996244,2.586165,203,12065.59914,0.096175,0.025211,0.055442,0.13492,0.481209,9.809523,9.806,5.213042,27.175806,0.791,18.831,18.04,9.03,1.799565,0.000828,4.513407,11.107992,1,222591.0293,0.000277,0.03512,0.347135,2.34518,20.691005,0.004002,0.037501,0.399776,0.159821,-0.83145,1.0873,1.91875,0.63164,2.288157,0.109481,0.339389,0.399685,183,288.18622,0.049058,0.002774,0.008992,0.00309,0.018609,-0.000695,-0.059174,0.491873,0.241939,-1.3582,1.5275,2.8857,0.738845,2.627886,0.454412,0.406533,0.491737,161,436.217353,0.098392,0.004713,0.010574,0.004839,0.01717,0.008562,-0.025076,0.411065,0.168975,-1.3216,1.2306,2.5522,0.503355,3.448571,0.081148,0.31502,0.411041,106,304.793855,0.0801,0.002918,0.009229,0.003475,0.01517,Walk
0.062992,-0.25033,2.678592,7.174856,-6.5229,7.4676,13.9905,3.50415,2.66533,0.297444,2.1453,2.678591,158,12950.60166,0.082825,0.019899,0.059858,0.148812,0.803397,-0.005642,-0.07691,1.834683,3.366063,-5.1903,4.8273,10.0176,2.4383,2.715178,-0.001761,1.461239,1.834184,150,6072.435334,0.109972,0.01663,0.03985,0.069472,0.301809,-0.091696,0.26852,2.564385,6.576071,-8.4643,7.0082,15.4725,3.08695,3.294554,-0.534603,1.990458,2.565314,212,11878.40865,0.104432,0.023396,0.055719,0.135957,0.508766,10.816528,10.819,5.215346,27.199834,1.789,19.839,18.05,9.035,1.800127,-0.001063,4.515078,12.007583,0,260248.5863,0.000277,0.036247,0.378765,2.752882,24.290584,-0.044503,0.020702,0.460245,0.211826,-2.0837,1.0476,3.1313,0.591473,5.21163,-0.866852,0.356551,0.462265,172,385.708172,0.044598,0.003882,0.010221,0.002928,0.016438,-0.003657,-0.065589,0.499975,0.249975,-1.3948,1.4836,2.8784,0.71593,2.818508,0.465815,0.405898,0.49985,155,450.979541,0.101662,0.004552,0.010852,0.005066,0.017255,-0.008838,-0.051649,0.42894,0.18399,-1.1799,1.2116,2.3915,0.547025,3.029007,0.288169,0.334951,0.428912,104,332.058178,0.079501,0.003067,0.009623,0.003745,0.016336,Walk
0.014306,-0.001796,2.906071,8.44525,-7.1203,7.8716,14.9919,4.15385,2.376035,-0.075314,2.348018,2.905028,118,11376.02799,0.094585,0.026558,0.074527,0.173431,0.759624,-0.064918,-0.42743,2.210527,4.886431,-4.7346,6.4064,11.141,3.2004,2.715893,0.540961,1.80219,2.210661,99,6587.704014,0.081973,0.019866,0.056862,0.098099,0.430272,-0.086756,0.403305,2.19017,4.796844,-6.176,4.8183,10.9943,3.0225,2.652129,-0.537836,1.810875,2.191076,132,6471.495024,0.110905,0.023646,0.054836,0.095838,0.359065,6.816778,6.8175,3.934877,15.483256,0.008,13.624,13.616,6.812,1.800048,-0.000006,3.406428,7.870212,1,83495.43657,0.000371,0.033659,0.28158,1.056077,9.308822,-0.004042,0.050823,0.417213,0.174067,-1.3479,1.0681,2.416,0.66046,2.605968,-0.290529,0.350062,0.417078,128,234.490147,0.061944,0.003964,0.010645,0.003587,0.016029,-0.007943,-0.028649,0.686649,0.471486,-1.5232,1.6822,3.2054,0.975245,2.404641,0.13844,0.56188,0.68644,107,635.176924,0.139837,0.007087,0.0173,0.009722,0.029803,0.003606,-0.04521,0.493876,0.243914,-1.3001,1.28,2.5801,0.620515,2.832445,0.298088,0.388879,0.493706,76,328.569122,0.078264,0.003681,0.012933,0.004853,0.022839,Walk
0.034053,-0.106905,2.705078,7.317448,-6.3961,7.541,13.9371,3.5138,2.636896,0.133676,2.138433,2.704481,143,12185.48287,0.09934,0.023349,0.062009,0.151872,0.619237,-0.081399,-0.406315,2.054629,4.2215,-4.874,5.9318,10.8058,2.9862,2.703761,0.483534,1.68257,2.055624,136,7039.836369,0.095138,0.018556,0.046857,0.088453,0.386077,0.052331,0.33165,2.152468,4.633119,-5.6656,4.6343,10.2999,3.0346,2.458349,-0.407805,1.77122,2.152458,159,7718.706226,0.09994,0.02098,0.048393,0.095923,0.379186,8.422013,8.422,4.862688,23.645739,0.005,16.838,16.833,8.42,1.799988,0.00001,4.209951,9.724291,1,157540.0292,0.0003,0.034345,0.313295,1.803183,15.905186,-0.106819,-0.03067,0.586946,0.344506,-2.2352,1.1235,3.3587,0.75527,5.04354,-1.208429,0.447622,0.596414,147,592.611435,0.053721,0.005278,0.013873,0.00443,0.017443,0.000333,0.012896,0.631235,0.398458,-1.7938,1.7354,3.5292,0.83303,2.762054,-0.101677,0.504719,0.631046,134,663.432616,0.147959,0.006153,0.014182,0.008241,0.029201,0.004019,-0.070777,0.548979,0.301378,-1.396,1.5538,2.9498,0.54755,3.197437,0.544968,0.414305,0.548829,102,501.821511,0.07413,0.003743,0.012915,0.006323,0.029137,Walk
0.036943,-0.016711,2.735721,7.484169,-7.1937,7.1109,14.3046,3.63485,2.525678,0.024928,2.162267,2.735108,144,11872.0581,0.108696,0.024388,0.064204,0.155084,0.654725,-0.064615,-0.4615,2.105247,4.432065,-4.6328,6.2282,10.861,2.988175,2.680822,0.56736,1.728354,2.105575,125,7035.881142,0.085381,0.019014,0.049356,0.091853,0.396654,0.039295,0.59572,2.285461,5.223333,-5.8627,4.2621,10.1248,3.3307,2.444287,-0.579708,1.902035,2.285079,149,8286.656767,0.099244,0.021683,0.053127,0.107446,0.437509,8.02094,8.02,4.632302,21.458217,0.004,16.037,16.033,8.01875,1.799961,-0.000006,4.01043,9.261758,2,136133.1243,0.000315,0.034203,0.305744,1.531301,13.504662,0.002255,0.049758,0.425382,0.18095,-1.0677,1.0692,2.1369,0.65621,2.247614,-0.233943,0.360169,0.425254,141,286.994279,0.058916,0.003672,0.010026,0.003765,0.017906,-0.009843,-0.028649,0.60034,0.360408,-1.9355,1.7365,3.672,0.793087,2.77214,-0.032503,0.478551,0.600231,132,571.76017,0.149653,0.005944,0.013851,0.007485,0.025661,0.000608,-0.081429,0.55248,0.305235,-1.3129,1.607,2.9199,0.535295,3.073073,0.552406,0.419286,0.552307,96,484.102789,0.082231,0.003967,0.013288,0.006193,0.028785,Walk
0.029333,-0.151585,2.702434,7.303148,-6.5671,7.0042,13.5713,3.497,2.545557,0.113884,2.153456,2.701739,139,11547.63752,0.10019,0.022613,0.064051,0.15182,0.62351,-0.094289,-0.495855,2.112719,4.463583,-4.3141,6.0498,10.3639,3.1552,2.604129,0.573818,1.757136,2.114155,125,7070.989629,0.092604,0.018231,0.049982,0.092277,0.423441,-0.036971,0.361175,2.153262,4.636535,-5.8539,5.2311,11.085,3.1391,2.473355,-0.480483,1.779236,2.152898,153,7332.524312,0.110303,0.019335,0.050561,0.096228,0.390303,7.993532,7.9925,4.617627,21.322476,0.003,15.985,15.982,7.993,1.799995,0.000009,3.997725,9.230685,1,134795.1722,0.000316,0.034171,0.30509,1.53063,13.498746,-0.016908,0.035909,0.455694,0.207657,-1.5204,0.91582,2.43622,0.72118,2.641874,-0.430635,0.380787,0.455863,138,328.757659,0.069216,0.004023,0.010739,0.003929,0.01828,-0.012145,-0.011605,0.60569,0.36686,-1.8268,1.5043,3.3311,0.8341,2.629535,0.029002,0.489382,0.60562,128,580.238888,0.147598,0.005595,0.014163,0.007567,0.027615,-0.002083,-0.090484,0.539629,0.291199,-1.2436,1.5399,2.7835,0.56033,2.922677,0.494203,0.415868,0.539462,98,460.393062,0.080594,0.003871,0.012998,0.006021,0.028406,Walk
0.045563,-0.077149,2.843694,8.086595,-6.7226,7.4864,14.209,3.952475,2.411024,0.075559,2.281925,2.843048,121,11372.6735,0.097726,0.028426,0.070294,0.161766,0.651511,-0.075826,-0.47925,2.124302,4.512659,-4.288,6.0567,10.3447,3.0558,2.675034,0.608423,1.742203,2.1249,116,6352.888797,0.089197,0.020467,0.052877,0.091296,0.371716,-0.028061,0.42831,2.230044,4.973098,-5.9723,4.8835,10.8558,3.270175,2.408843,-0.480248,1.858963,2.229428,132,6993.283989,0.101279,0.02335,0.054678,0.10129,0.401955,7.908236,7.908,4.106991,16.867373,0.802,15.015,14.213,7.1085,1.799995,-0.000002,3.555481,8.91042,0,111709.5824,0.000355,0.034945,0.315796,1.272374,11.21855,-0.012046,0.014604,0.448916,0.201526,-1.17,1.1235,2.2935,0.75101,2.192131,-0.195082,0.386072,0.448918,127,283.549593,0.055792,0.003978,0.011296,0.004054,0.019733,-0.005747,0.006505,0.637649,0.406596,-1.5935,1.7365,3.33,0.897212,2.500131,0.006925,0.519047,0.637448,112,571.720336,0.143213,0.006649,0.015645,0.008357,0.027656,0.005172,-0.077168,0.564398,0.318546,-1.3683,1.394,2.7623,0.590952,2.898921,0.465161,0.435191,0.564222,86,447.912807,0.0828,0.004405,0.014388,0.00634,0.028871,Walk
0.05609,-0.46076,3.186533,10.153995,-7.1677,9.67,16.8377,3.493475,3.450753,0.771553,2.424253,3.185965,125,15235.71431,0.084277,0.026748,0.077798,0.214246,1.089005,0.017785,0.32288,2.98862,8.931852,-10.057,10.051,20.108,3.61165,3.623956,0.002184,2.273185,2.987678,121,13398.25285,0.114257,0.028921,0.071509,0.186926,0.697327,-0.36319,0.63425,4.111436,16.903908,-18.061,10.426,28.487,3.007875,5.46795,-1.352753,2.821301,4.126082,149,25553.85489,0.116256,0.041033,0.098751,0.360276,1.135487,8.514725,8.518,4.338275,18.820631,1.008,16.018,15.01,7.515,1.799546,-0.001028,3.755797,9.555555,0,137054.2564,0.000333,0.03502,0.3286,1.557726,13.738256,-0.014701,0.019322,0.507665,0.257724,-1.3747,1.2979,2.6726,0.747237,2.40217,-0.093984,0.417229,0.507709,130,386.910518,0.066289,0.00455,0.012299,0.005476,0.023951,0.018409,-0.07995,0.536478,0.287809,-1.2803,2.0868,3.3671,0.625987,3.874268,0.876735,0.412744,0.536615,124,432.221508,0.118921,0.005555,0.0127,0.006106,0.018753,-0.003375,0.01383,0.327119,0.107007,-0.98677,0.95945,1.94622,0.418287,2.886829,-0.034973,0.259276,0.327027,123,160.527304,0.078281,0.002902,0.007929,0.002234,0.009903,Walk
0.038388,-0.57974,3.149233,9.917671,-6.4351,9.7706,16.2057,3.5076,3.416247,0.893675,2.409058,3.148418,120,14878.71909,0.078947,0.024505,0.077512,0.199807,1.044438,0.015334,0.30009,3.021024,9.126586,-9.951,10.619,20.57,3.6736,3.7623,-0.08099,2.297179,3.020056,119,13690.23161,0.118921,0.028718,0.07249,0.181088,0.723571,-0.365105,0.6012,3.887797,15.114962,-15.634,10.865,26.499,2.89235,5.268883,-1.234889,2.676713,3.903613,161,22872.52957,0.114257,0.037473,0.09403,0.311698,0.982518,10.284017,10.284,4.33446,18.787545,2.784,17.784,15,7.50525,1.800047,-0.000029,3.752482,11.159571,0,186928.5759,0.000333,0.037359,0.390043,2.184564,19.272843,-0.01769,0.017489,0.481727,0.232061,-1.2244,1.3663,2.5907,0.67119,2.446216,-0.12269,0.391244,0.481891,118,348.560653,0.068954,0.004424,0.011637,0.004801,0.020105,0.023834,-0.062235,0.47094,0.221784,-1.2033,1.8143,3.0176,0.5368,3.982659,0.812816,0.359139,0.471386,126,333.528844,0.121586,0.004927,0.011145,0.004372,0.013569,-0.005784,-0.002053,0.334258,0.111728,-0.90613,0.98388,1.89001,0.441965,2.923206,-0.006613,0.264432,0.334197,115,167.642751,0.078281,0.002919,0.008121,0.002249,0.011026,Walk
0.028265,-0.75585,3.233953,10.458455,-10.469,10.326,20.795,3.9268,3.364541,0.825962,2.528365,3.233005,121,15762.0961,0.070623,0.029457,0.077865,0.216179,1.083539,0.02019,0.22343,2.959708,8.75987,-9.2275,11.019,20.2465,3.4184,4.119091,0.171262,2.221928,2.958795,128,13201.73889,0.111074,0.031022,0.069584,0.176032,0.624593,-0.376698,0.61631,3.752625,14.082198,-14.191,10.801,24.992,2.75455,5.667795,-1.410751,2.56801,3.770247,155,21435.8597,0.125,0.041698,0.0882,0.294924,0.870457,10.727055,10.727,4.35469,18.963329,3.191,18.262,15.071,7.541,1.800011,0.000012,3.770006,11.576721,0,202102.8586,0.000332,0.037876,0.404651,2.346898,20.706106,-0.012329,0.000385,0.474669,0.225311,-1.0381,1.4683,2.5064,0.6915,2.372908,0.008871,0.387006,0.474672,127,339.772243,0.08256,0.00465,0.011308,0.004731,0.019504,0.027131,-0.060402,0.470047,0.220944,-2.8838,1.6024,4.4862,0.545505,4.530682,0.495719,0.360203,0.470674,130,334.072657,0.117042,0.005824,0.010651,0.004616,0.012688,-0.003232,-0.005107,0.321718,0.103502,-0.9495,1.3742,2.3237,0.426075,3.281621,0.114124,0.255813,0.321627,122,155.993832,0.071286,0.003162,0.007654,0.002175,0.009599,Walk
